"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","984","Then I navigate ""Work"" tab","","Mon Feb 02 13:04:03 GMT 2026","passed","Mon Feb 02 13:04:04 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","2648","And I enter password as ""yo2026@@""","","Wed Feb 04 14:43:26 GMT 2026","passed","Wed Feb 04 14:43:29 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","1614","Then WO page is ""Shown""","","Thu Feb 05 18:17:23 GMT 2026","passed","Thu Feb 05 18:17:24 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","180","Then I take a screenshot","","Thu Jan 29 20:32:41 GMT 2026","passed","Thu Jan 29 20:32:41 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","3242","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Mon Feb 02 11:48:34 GMT 2026","passed","Mon Feb 02 11:48:37 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1034","When I press ""TASKS"" widget","","Thu Jan 29 17:30:54 GMT 2026","passed","Thu Jan 29 17:30:56 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","5153","Then I click on ""RETURN WORK ORDER"" button","","Thu Feb 05 18:43:30 GMT 2026","passed","Thu Feb 05 18:43:35 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","255","Then I take a screenshot","","Mon Feb 02 13:36:48 GMT 2026","passed","Mon Feb 02 13:36:48 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","258","Then I take a screenshot","","Wed Feb 04 11:45:42 GMT 2026","passed","Wed Feb 04 11:45:43 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","1205","When I set Region as ""Europe""","","Thu Jan 29 21:49:00 GMT 2026","passed","Thu Jan 29 21:49:02 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","218","Then I take a screenshot","","Thu Feb 05 18:43:36 GMT 2026","passed","Thu Feb 05 18:43:36 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","2470","And I enter password as ""yo2026@@""","","Thu Jan 29 21:49:11 GMT 2026","passed","Thu Jan 29 21:49:14 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2764","When I set ""helpless-pig-37"" into Environment Code input field","","Fri Jan 30 10:57:34 GMT 2026","passed","Fri Jan 30 10:57:36 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","581","When I set Region select field","","Wed Feb 04 14:43:14 GMT 2026","passed","Wed Feb 04 14:43:15 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","1","hook:","","Thu Jan 29 17:49:03 GMT 2026","failed","Thu Jan 29 17:49:03 GMT 2026","","","",""
"","361","Then The Worklist page is open","","Wed Jan 28 17:16:46 GMT 2026","passed","Wed Jan 28 17:16:46 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","2","hook:","","Fri Jan 30 11:04:26 GMT 2026","failed","Fri Jan 30 11:04:26 GMT 2026","","","",""
"","1866","Then The status of the work Order is in ""In Progress""","","Wed Feb 04 11:54:12 GMT 2026","passed","Wed Feb 04 11:54:14 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","805","Then I press the Hamburger icon","","Fri Jan 30 14:05:25 GMT 2026","passed","Fri Jan 30 14:05:26 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","3846","Then I click on ""CFR001 - Coin Gate Not Opening"" button","","Thu Jan 29 21:55:00 GMT 2026","passed","Thu Jan 29 21:55:03 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1849","Then I click on ""PAUSE ICON"" button","","Mon Feb 02 11:54:14 GMT 2026","passed","Mon Feb 02 11:54:16 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","277","And I see allow button","","Thu Jan 29 17:47:39 GMT 2026","passed","Thu Jan 29 17:47:40 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","3651","Then I enter ""MWE 1.13.0 TESTING"" in textfield ""Please enter a reason for returning the work...""","","Thu Jan 29 20:32:33 GMT 2026","passed","Thu Jan 29 20:32:37 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","998","Then I can connect to the Environment","","Thu Jan 29 12:30:56 GMT 2026","passed","Thu Jan 29 12:30:57 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","1730","Then I click on ""OK"" button","","Wed Jan 28 18:25:32 GMT 2026","passed","Wed Jan 28 18:25:34 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","1274","Then I click on ""Add Manual Time Entry"" button","","Thu Jan 29 17:48:15 GMT 2026","passed","Thu Jan 29 17:48:16 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","979","Then I can connect to the Environment","","Mon Feb 02 11:41:23 GMT 2026","passed","Mon Feb 02 11:41:24 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","4218","Then I click on ""START WORK"" button","","Thu Feb 05 18:42:47 GMT 2026","passed","Thu Feb 05 18:42:51 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","3001","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Jan 29 21:38:24 GMT 2026","passed","Thu Jan 29 21:38:27 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1170","When I set Region as ""Europe""","","Thu Jan 29 15:58:34 GMT 2026","passed","Thu Jan 29 15:58:35 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","545","Then The Worklist page is open","","Wed Feb 04 10:30:55 GMT 2026","passed","Wed Feb 04 10:30:56 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","1861","Then I click on ""START WORK"" button","","Thu Feb 05 19:24:59 GMT 2026","passed","Thu Feb 05 19:25:00 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","274","Then I take a screenshot","","Thu Jan 29 17:32:50 GMT 2026","passed","Thu Jan 29 17:32:50 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1","hook:","","Thu Jan 29 20:16:25 GMT 2026","failed","Thu Jan 29 20:16:25 GMT 2026","","","",""
"","1882","Then I click on ""START WORK"" button","","Thu Jan 29 12:36:14 GMT 2026","passed","Thu Jan 29 12:36:16 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","2645","Then I click on ""ON HOLD"" button","","Fri Jan 30 11:03:54 GMT 2026","passed","Fri Jan 30 11:03:57 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1041","Then I can connect to the Environment","","Mon Feb 02 12:58:40 GMT 2026","passed","Mon Feb 02 12:58:41 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","2847","When I set ""helpless-pig-37"" into Environment Code input field","","Wed Jan 28 17:38:51 GMT 2026","passed","Wed Jan 28 17:38:53 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","2364","Then I click on ""SAVE"" button","","Thu Jan 29 21:44:31 GMT 2026","passed","Thu Jan 29 21:44:33 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1605","Then I click on ""SELECT OUTCOME"" option","","Wed Feb 04 14:49:52 GMT 2026","passed","Wed Feb 04 14:49:53 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","2663","And I click on ""Sign In"" button","","Fri Jan 30 10:57:45 GMT 2026","passed","Fri Jan 30 10:57:48 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1361","Then The status of the work Order is in ""In Progress""","","Mon Feb 02 11:53:44 GMT 2026","passed","Mon Feb 02 11:53:46 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","2589","And I enter password as ""yo2026@@""","","Thu Jan 29 20:27:01 GMT 2026","passed","Thu Jan 29 20:27:04 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1828","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 20:32:25 GMT 2026","passed","Thu Jan 29 20:32:27 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1440","When I set Region as ""Europe""","","Thu Jan 29 17:25:31 GMT 2026","passed","Thu Jan 29 17:25:32 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1404","When I set Region as ""Europe""","","Mon Feb 02 12:58:35 GMT 2026","passed","Mon Feb 02 12:58:37 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","246","Then I take a screenshot","","Wed Jan 28 17:44:12 GMT 2026","passed","Wed Jan 28 17:44:12 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","21778","And I set ""measurement input"" value field to ""1500""","","Thu Feb 05 19:27:40 GMT 2026","passed","Thu Feb 05 19:28:02 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2830","And I click on ""Sign In"" button","","Mon Feb 02 12:58:49 GMT 2026","passed","Mon Feb 02 12:58:52 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1280","When I set Region as ""Europe""","","Fri Jan 30 10:57:32 GMT 2026","passed","Fri Jan 30 10:57:34 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","2924","Then I click on ""UPDATE"" button","","Thu Jan 29 21:44:38 GMT 2026","passed","Thu Jan 29 21:44:41 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2975","Then I click on ""UPDATE"" button","","Thu Feb 05 19:26:14 GMT 2026","passed","Thu Feb 05 19:26:17 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2","hook:","","Wed Jan 28 17:18:18 GMT 2026","failed","Wed Jan 28 17:18:18 GMT 2026","","","",""
"","1504","Then I click on ""YES"" button","","Mon Feb 02 13:06:01 GMT 2026","passed","Mon Feb 02 13:06:03 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","2492","And I enter password as ""yo2026@@""","","Thu Feb 05 18:37:27 GMT 2026","passed","Thu Feb 05 18:37:29 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","3783","Then I click on ""START ICON"" button","","Thu Feb 05 18:17:25 GMT 2026","passed","Thu Feb 05 18:17:28 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","1382","Then WO page is ""Shown""","","Thu Feb 05 18:42:42 GMT 2026","passed","Thu Feb 05 18:42:43 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","2865","Then I set date as ""todays"" date","","Thu Jan 29 17:48:21 GMT 2026","passed","Thu Jan 29 17:48:24 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","932","When I select the third item ""3000890"" from the search results","","Fri Jan 30 11:03:10 GMT 2026","passed","Fri Jan 30 11:03:11 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1431","When I set Region as ""Europe""","","Wed Feb 04 11:48:44 GMT 2026","passed","Wed Feb 04 11:48:45 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","787","Then WO page is ""Shown""","","Thu Feb 05 19:24:56 GMT 2026","passed","Thu Feb 05 19:24:57 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","3008","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Fri Jan 30 10:57:40 GMT 2026","passed","Fri Jan 30 10:57:43 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1991","Then I navigate ""Work"" tab","","Thu Feb 05 18:18:30 GMT 2026","passed","Thu Feb 05 18:18:32 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","1877","Then I click on ""TYPE FIELD"" button","","Thu Jan 29 21:44:37 GMT 2026","passed","Thu Jan 29 21:44:38 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1490","When I click on ""Reject"" button","","Thu Jan 29 21:54:21 GMT 2026","passed","Thu Jan 29 21:54:23 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1733","When I click on ""Reject"" button","","Mon Feb 02 13:03:52 GMT 2026","passed","Mon Feb 02 13:03:54 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1505","Then I click on ""LOCATION SEARCH"" field","","Thu Jan 29 16:04:01 GMT 2026","passed","Thu Jan 29 16:04:03 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","25004","Then I wait for page to load","","Thu Jan 29 18:52:10 GMT 2026","passed","Thu Jan 29 18:52:35 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1905","Then I click on ""START WORK"" button","","Thu Jan 29 21:54:28 GMT 2026","passed","Thu Jan 29 21:54:30 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","3355","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Wed Feb 04 11:39:59 GMT 2026","passed","Wed Feb 04 11:40:03 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","1406","Then signIn option shows up","","Thu Jan 29 15:58:39 GMT 2026","passed","Thu Jan 29 15:58:41 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","3862","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Jan 29 17:25:32 GMT 2026","passed","Thu Jan 29 17:25:36 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1125","When I switch to the web view context","","Thu Jan 29 18:44:39 GMT 2026","passed","Thu Jan 29 18:44:40 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","0","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 16:04:10 GMT 2026","skipped","Thu Jan 29 16:04:10 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","1","hook:","","Thu Jan 29 18:52:35 GMT 2026","failed","Thu Jan 29 18:52:35 GMT 2026","","","",""
"","1","hook:","","Thu Feb 05 18:18:59 GMT 2026","failed","Thu Feb 05 18:18:59 GMT 2026","","","",""
"","2947","When I set ""helpless-pig-37"" into Environment Code input field","","Wed Feb 04 11:39:53 GMT 2026","passed","Wed Feb 04 11:39:56 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","1874","Then I click on """" button","","Thu Jan 29 17:32:10 GMT 2026","passed","Thu Jan 29 17:32:12 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","2712","And I click on ""Sign In"" button","","Thu Jan 29 17:43:01 GMT 2026","passed","Thu Jan 29 17:43:04 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","644","Given I am on the Init page","","Thu Jan 29 18:44:31 GMT 2026","passed","Thu Jan 29 18:44:31 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1403","Then I click on ""RETURN LOCATION SELECT"" button","","Mon Feb 02 13:05:02 GMT 2026","passed","Mon Feb 02 13:05:03 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
